,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Scaled_Customer_Latitude,Scaled_Customer_Longitude,K-Means Label
24515,0xd31 ,JAPRES16DEL01 ,34,3.5,26.849596,75.800512,26.959596,75.910512,2022-03-29,1900-01-01 22:30:00,22:35:00,conditions Fog,Low ,2,Snack ,scooter,2,No ,Metropolitian ,(min) 38,-0.09388196597903511,1.0560717518750833,1
24597,0x457c ,JAPRES08DEL03 ,21,4.7,26.910262,75.783013,27.050262,75.923013,2022-03-02,1900-01-01 19:30:00,19:45:00,conditions Sandstorms,Jam ,1,Drinks ,scooter,0,No ,Metropolitian ,(min) 20,1.5415105258750204,1.3368698989569423,1
24657,0x3b3f ,JAPRES05DEL02 ,23,4.7,26.905287,75.794592,26.985287,75.874592,2022-03-06,1900-01-01 22:15:00,22:20:00,conditions Windy,Low ,1,Meal ,scooter,1,No ,Metropolitian ,(min) 13,0.36952072641083983,0.24923474338157375,1
24700,0x4d0f ,JAPRES20DEL02 ,29,4.7,26.956431,75.776649,27.036431,75.856649,2022-03-29,1900-01-01 19:40:00,19:55:00,conditions Fog,Jam ,0,Snack ,motorcycle,1,No ,Metropolitian ,(min) 38,1.2920331743338334,-0.15380190593371032,1
24737,0x76f6 ,JAPRES17DEL03 ,31,4.6,26.892312,75.806896,27.032312,75.946896,2022-04-04,1900-01-01 22:55:00,23:05:00,conditions Cloudy,Low ,0,Snack ,motorcycle,1,Yes ,Metropolitian ,(min) 40,1.2177365066309918,1.8733311537969768,1
24766,0x6b17 ,JAPRES01DEL01 ,21,4.7,26.90519,75.810753,26.97519,75.880753,2022-03-18,1900-01-01 17:55:00,18:05:00,conditions Fog,Medium ,0,Drinks ,motorcycle,1,No ,Metropolitian ,(min) 36,0.1873955858923682,0.3876234630175183,1
24786,0x58d4 ,JAPRES09DEL03 ,32,4.3,26.911378,75.789034,27.051378,75.929034,2022-04-06,1900-01-01 23:10:00,23:15:00,conditions Cloudy,Low ,0,Drinks ,motorcycle,1,No ,Metropolitian ,(min) 44,1.561640431472583,1.4721139309208626,1
24787,0xb814 ,JAPRES02DEL01 ,29,4.7,26.914142,75.805704,26.984142,75.875704,2022-03-16,1900-01-01 17:20:00,17:35:00,conditions Sandstorms,Medium ,1,Buffet ,motorcycle,1,No ,Metropolitian ,(min) 28,0.34886773186851244,0.2742125483214006,1
24791,0x34d1 ,JAPRES06DEL03 ,37,4.5,26.911927,75.797282,27.001927,75.887282,2022-03-16,1900-01-01 20:00:00,20:10:00,conditions Sunny,Jam ,2,Drinks ,scooter,1,No ,Urban ,(min) 30,0.6696655553924868,0.5342782188208571,1
24845,0x1a96 ,JAPRES09DEL03 ,32,4.6,26.911378,75.789034,27.051378,75.929034,2022-03-25,1900-01-01 20:25:00,20:35:00,conditions Sandstorms,Jam ,1,Snack ,scooter,1,No ,Metropolitian ,(min) 25,1.561640431472583,1.4721139309208626,1
24868,0xa2aa ,JAPRES13DEL01 ,35,4.1,26.846156,75.8023,26.956156,75.9123,2022-03-31,1900-01-01 21:40:00,21:50:00,conditions Windy,Jam ,0,Meal ,motorcycle,1,No ,Metropolitian ,(min) 52,-0.15593113735507486,1.0962339058614599,1
24880,0x369c ,JAPRES20DEL01 ,30,4.2,26.956431,75.776649,27.026431,75.846649,2022-03-18,1900-01-01 18:40:00,18:50:00,conditions Sandstorms,Medium ,0,Meal ,motorcycle,0,Yes ,Metropolitian ,(min) 43,1.111657676147707,-0.378422453955465,1
24939,0x29d1 ,JAPRES03DEL01 ,29,4.7,26.913483,75.803139,26.983483,75.873139,2022-04-04,1900-01-01 20:20:00,20:35:00,conditions Cloudy,Jam ,0,Drinks ,motorcycle,1,Yes ,Metropolitian ,(min) 41,0.33698098653806924,0.21659737775375681,1
25006,0x58fd ,JAPRES04DEL01 ,37,4.8,26.902328,75.794257,27.012328,75.904257,2022-03-02,1900-01-01 23:40:00,23:45:00,conditions Sandstorms,Low ,2,Snack ,scooter,1,No ,Metropolitian ,(min) 25,0.8572741110558774,0.9155715990876396,1
25021,0x9482 ,JAPRES11DEL03 ,26,4.8,26.90294,75.793007,26.99294,75.883007,2022-03-08,1900-01-01 20:45:00,20:55:00,conditions Sandstorms,Jam ,1,Snack ,scooter,1,No ,Metropolitian ,(min) 20,0.5075620951726831,0.43825293454177,1
25029,0xa1c4 ,JAPRES01DEL02 ,30,4.2,26.90519,75.810753,26.98519,75.890753,2022-03-31,1900-01-01 20:45:00,20:55:00,conditions Sandstorms,Jam ,2,Snack ,scooter,1,No ,Metropolitian ,(min) 32,0.3677710840784304,0.6122440110392731,1
25091,0x84cc ,JAPRES16DEL03 ,34,4.8,26.849596,75.800512,26.939596,75.890512,2022-04-06,1900-01-01 23:10:00,23:25:00,conditions Sunny,Low ,2,Snack ,motorcycle,1,No ,Metropolitian ,(min) 28,-0.45463296235122364,0.6068306558318931,1
25102,0x2588 ,JAPRES07DEL03 ,34,4.8,26.766536,75.837333,26.906536,75.977333,2022-03-27,1900-01-01 21:45:00,21:55:00,conditions Fog,Jam ,1,Buffet ,motorcycle,1,No ,Metropolitian ,(min) 42,-1.0509543593545096,2.5570087158105825,1
25125,0x9762 ,JAPRES02DEL03 ,21,4.8,26.914142,75.805704,27.054142,75.945704,2022-03-18,1900-01-01 21:50:00,21:55:00,conditions Windy,Jam ,1,Drinks ,scooter,1,No ,Urban ,(min) 16,1.6114962191712043,1.846556384473045,1
25133,0xaecb ,JAPRES07DEL01 ,31,4.1,26.766536,75.837333,26.876536,75.947333,2022-03-20,1900-01-01 21:20:00,21:30:00,conditions Stormy,Jam ,1,Drinks ,motorcycle,1,No ,Metropolitian ,(min) 42,-1.5920808539127602,1.8831470717456378,1
25138,0x8cd5 ,JAPRES05DEL03 ,36,4.5,26.905287,75.794592,26.995287,75.884592,2022-03-08,1900-01-01 20:15:00,20:25:00,conditions Windy,Jam ,1,Meal ,scooter,1,No ,Urban ,(min) 31,0.5498962245969661,0.4738552914030092,1
25199,0x975 ,JAPRES15DEL03 ,30,4.6,26.891191,75.802083,26.981191,75.892083,2022-03-18,1900-01-01 20:35:00,20:40:00,conditions Windy,Jam ,0,Snack ,motorcycle,2,Yes ,Urban ,(min) 52,0.29563892235380423,0.6421185439260575,1
25231,0x3b4b ,JAPRES010DEL01 ,33,4.1,26.921411,75.793604,26.991411,75.863604,2022-03-27,1900-01-01 21:20:00,21:25:00,conditions Fog,Jam ,2,Meal ,scooter,1,Yes ,Metropolitian ,(min) 43,0.4799826815000026,0.0024216852151316723,1
25244,0x4f1b ,JAPRES17DEL02 ,33,4.1,26.892312,75.806896,26.972313,75.886896,2022-04-04,1900-01-01 18:30:00,18:35:00,conditions Sandstorms,Medium ,0,Snack ,motorcycle,2,No ,Metropolitian ,(min) 41,0.13550155506419942,0.5256078656670872,1
25316,0x489f ,JAPRES010DEL01 ,34,4.2,26.921411,75.793604,26.991411,75.863604,2022-03-02,1900-01-01 17:10:00,17:25:00,conditions Fog,Medium ,2,Buffet ,scooter,1,No ,Metropolitian ,(min) 38,0.4799826815000026,0.0024216852151316723,1
25335,0x68b6 ,JAPRES03DEL01 ,32,4.8,26.913483,75.803139,27.023483,75.913139,2022-03-29,1900-01-01 18:45:00,18:55:00,conditions Windy,Medium ,0,Meal ,motorcycle,1,No ,Metropolitian ,(min) 33,1.0584829792824462,1.1150795698404563,1
25340,0x1c86 ,JAPRES06DEL01 ,25,4.9,26.911927,75.797282,26.981927,75.867282,2022-03-18,1900-01-01 18:35:00,18:50:00,conditions Sandstorms,Medium ,0,Meal ,motorcycle,0,No ,Metropolitian ,(min) 25,0.3089145590202983,0.08503712277766692,1
25350,0x8ac5 ,JAPRES08DEL03 ,35,3.9,26.910262,75.783013,27.050262,75.923013,2022-03-25,1900-01-01 21:45:00,21:55:00,conditions Sandstorms,Jam ,1,Snack ,motorcycle,1,No ,Urban ,(min) 31,1.5415105258750204,1.3368698989569423,1
25435,0xb420 ,JAPRES08DEL02 ,24,4.9,26.910262,75.783013,27.040262,75.913013,2022-03-23,1900-01-01 22:50:00,23:00:00,conditions Sunny,Low ,0,Snack ,motorcycle,0,No ,Metropolitian ,(min) 26,1.361135027688894,1.1122493509355067,1
25459,0xb76b ,JAPRES04DEL03 ,30,3.6,26.902328,75.794257,26.992328,75.884257,2022-04-06,1900-01-01 20:50:00,21:05:00,conditions Stormy,Jam ,2,Buffet ,scooter,0,No ,Metropolitian ,(min) 33,0.49652311468368887,0.46633050304444945,1
25512,0x9d25 ,JAPRES17DEL01 ,36,3.7,26.892312,75.806896,27.002312,75.916896,2022-03-10,1900-01-01 21:50:00,21:55:00,conditions Stormy,Jam ,2,Meal ,scooter,1,Yes ,Metropolitian ,(min) 43,0.676610012072677,1.199469509732032,1
25573,0x972b ,JAPRES09DEL02 ,33,4.8,26.911378,75.789034,27.041378,75.919034,2022-03-16,1900-01-01 21:25:00,21:40:00,conditions Sunny,Jam ,0,Drinks ,motorcycle,1,No ,Urban ,(min) 31,1.3812649332865208,1.247493382899108,1
25706,0xe8a ,JAPRES11DEL02 ,34,4.9,26.90294,75.793007,26.98294,75.873007,2022-03-04,1900-01-01 17:25:00,17:35:00,conditions Sandstorms,Medium ,2,Drinks ,scooter,1,No ,Metropolitian ,(min) 25,0.32718659698655683,0.21363238652001534,1
25719,0x68e0 ,JAPRES08DEL02 ,27,4,26.910262,75.783013,26.990262,75.863013,2022-03-12,1900-01-01 21:30:00,21:35:00,conditions Cloudy,Jam ,2,Buffet ,motorcycle,1,No ,Urban ,(min) 39,0.45925753675845477,-0.010853389172947422,1
25861,0x7c66 ,JAPRES11DEL01 ,37,4.2,26.90294,75.793007,26.97294,75.863007,2022-03-23,1900-01-01 18:25:00,18:30:00,conditions Windy,Medium ,0,Snack ,motorcycle,3,No ,Urban ,(min) 47,0.1468110988004946,-0.010988161501739343,1
25879,0x635b ,JAPRES17DEL03 ,33,4.6,26.892312,75.806896,27.032312,75.946896,2022-04-06,1900-01-01 22:50:00,23:00:00,conditions Windy,Low ,2,Meal ,scooter,1,No ,Metropolitian ,(min) 25,1.2177365066309918,1.8733311537969768,1
25881,0x748a ,JAPRES07DEL02 ,21,5,26.766536,75.837333,26.896536,75.967333,2022-03-31,1900-01-01 18:00:00,18:10:00,conditions Fog,Medium ,0,Snack ,motorcycle,1,No ,Metropolitian ,(min) 41,-1.2313298575405718,2.332388167788828,1
25910,0xb366 ,JAPRES14DEL03 ,31,4.9,26.88842,75.800689,26.97842,75.890689,2022-03-23,1900-01-01 19:35:00,19:45:00,conditions Fog,Jam ,1,Drinks ,motorcycle,0,No ,Metropolitian ,(min) 42,0.24565687180645104,0.6108064395317336,1
25931,0x6dd2 ,JAPRES09DEL01 ,25,4.8,26.911378,75.789034,27.021378,75.899034,2022-03-04,1900-01-01 19:50:00,20:05:00,conditions Cloudy,Jam ,0,Snack ,motorcycle,0,No ,Metropolitian ,(min) 45,1.0205139369142682,0.7982522868559178,1
25958,0x1291 ,JAPRES06DEL01 ,37,4.7,26.911927,75.797282,27.021927,75.907282,2022-04-02,1900-01-01 22:20:00,22:25:00,conditions Sunny,Low ,2,Snack ,scooter,1,No ,Metropolitian ,(min) 19,1.0304165517647395,0.9835193148640472,1
25984,0xa0dc ,JAPRES17DEL03 ,39,4.8,26.892312,75.806896,26.982312,75.896896,2022-03-04,1900-01-01 21:40:00,21:45:00,conditions Fog,Jam ,0,Buffet ,motorcycle,1,Yes ,Metropolitian ,(min) 51,0.3158590157004886,0.7502284136888419,1
25991,0x2aa8 ,JAPRES13DEL03 ,39,4.1,26.846156,75.8023,26.986156,75.9423,2022-03-31,1900-01-01 20:40:00,20:50:00,conditions Stormy,Jam ,1,Buffet ,scooter,0,No ,Metropolitian ,(min) 39,0.38519535720323994,1.7700955499264048,1
26018,0x8ed1 ,JAPRES06DEL01 ,32,4.7,26.911927,75.797282,26.981927,75.867282,2022-03-02,1900-01-01 22:00:00,22:10:00,conditions Fog,Jam ,0,Snack ,motorcycle,2,No ,Metropolitian ,(min) 43,0.3089145590202983,0.08503712277766692,1
26038,0x75fc ,JAPRES18DEL03 ,37,4.4,26.913987,75.752891,27.003987,75.842891,2022-03-27,1900-01-01 19:45:00,19:55:00,conditions Windy,Jam ,2,Buffet ,motorcycle,2,No ,Metropolitian ,(min) 42,0.7068229080188262,-0.4628348559021053,1
26046,0x280f ,JAPRES07DEL03 ,36,4.8,26.766536,75.837333,26.906536,75.977333,2022-03-02,1900-01-01 23:40:00,23:55:00,conditions Cloudy,Low ,0,Drinks ,motorcycle,2,No ,Urban ,(min) 40,-1.0509543593545096,2.5570087158105825,1
26066,0x859d ,JAPRES02DEL03 ,30,4.6,26.914142,75.805704,27.054142,75.945704,2022-03-16,1900-01-01 17:25:00,17:40:00,conditions Fog,Medium ,0,Snack ,motorcycle,3,No ,Metropolitian ,(min) 49,1.6114962191712043,1.846556384473045,1
26128,0x4d37 ,JAPRES16DEL03 ,30,3.5,26.849596,75.800512,26.989596,75.940512,2022-03-16,1900-01-01 17:25:00,17:35:00,conditions Windy,Medium ,1,Meal ,scooter,2,No ,Metropolitian ,(min) 37,0.4472445285792156,1.729933395940028,1
26139,0x6da9 ,JAPRES09DEL02 ,25,4.5,26.911378,75.789034,26.991378,75.869034,2022-03-04,1900-01-01 18:20:00,18:35:00,conditions Fog,Medium ,2,Meal ,scooter,1,No ,Metropolitian ,(min) 29,0.47938744235601743,0.12439064279097288,1
26143,0x2387 ,JAPRES04DEL01 ,34,3.6,26.902328,75.794257,26.972328,75.864257,2022-03-20,1900-01-01 21:20:00,21:35:00,conditions Stormy,Jam ,2,Meal ,motorcycle,2,No ,Metropolitian ,(min) 39,0.13577211831150035,0.017089407000940093,1
26185,0x108b ,JAPRES14DEL02 ,NaN ,NaN ,26.88842,75.800689,26.96842,75.880689,2022-03-27,1900-01-01 17:45:00,17:55:00,conditions Fog,Medium ,1,Drinks ,motorcycle,1,No ,Metropolitian ,(min) 34,0.06528137362032475,0.3861858915102981,1
26207,0x762a ,JAPRES03DEL03 ,20,4.9,26.913483,75.803139,26.973483,75.863139,2022-03-11,1900-01-01 19:40:00,19:55:00,conditions Sandstorms,Jam ,0,Drinks ,motorcycle,1,No ,Metropolitian ,(min) 19,0.15660548835200702,-0.008023170267678662,1
26214,0xb148 ,JAPRES02DEL02 ,31,5,26.914142,75.805704,27.044142,75.935704,2022-03-10,1900-01-01 21:35:00,21:50:00,conditions Sunny,Jam ,0,Buffet ,motorcycle,0,No ,Metropolitian ,(min) 42,1.431120720985142,1.6219358364512904,1
26257,0x3099 ,JAPRES17DEL03 ,34,4.9,26.892312,75.806896,27.032312,75.946896,2022-03-08,1900-01-01 20:45:00,20:55:00,conditions Sandstorms,Jam ,0,Drinks ,motorcycle,1,No ,Metropolitian ,(min) 48,1.2177365066309918,1.8733311537969768,1
26275,0x67ce ,JAPRES07DEL01 ,31,4.7,26.766536,75.837333,26.876536,75.947333,2022-03-29,1900-01-01 17:15:00,17:25:00,conditions Fog,Medium ,0,Meal ,motorcycle,3,No ,Metropolitian ,(min) 49,-1.5920808539127602,1.8831470717456378,1
26337,0x9698 ,JAPRES04DEL01 ,23,4.5,26.902328,75.794257,26.972328,75.864257,2022-03-02,1900-01-01 20:45:00,20:50:00,conditions Windy,Jam ,0,Buffet ,motorcycle,1,No ,Metropolitian ,(min) 30,0.13577211831150035,0.017089407000940093,1
26349,0x1b02 ,JAPRES010DEL03 ,29,4.6,26.921411,75.793604,27.061411,75.933604,2022-03-20,1900-01-01 21:15:00,21:20:00,conditions Sandstorms,Jam ,1,Buffet ,motorcycle,1,No ,Metropolitian ,(min) 19,1.7426111688026944,1.574765521366776,1
26353,0x4448 ,JAPRES19DEL02 ,24,4.9,26.913726,75.75282,27.043726,75.88282,2022-04-02,1900-01-01 19:35:00,19:40:00,conditions Sandstorms,Jam ,2,Drinks ,scooter,0,No ,Metropolitian ,(min) 19,1.4236171002605769,0.43405253029351737,1
26367,0x6ff1 ,JAPRES08DEL02 ,39,4.7,26.910262,75.783013,26.990262,75.863013,2022-03-16,1900-01-01 20:10:00,20:15:00,conditions Stormy,Jam ,2,Drinks ,scooter,1,No ,Metropolitian ,(min) 29,0.45925753675845477,-0.010853389172947422,1
26421,0x6711 ,JAPRES09DEL03 ,39,4.8,26.911378,75.789034,27.001378,75.879034,2022-03-31,1900-01-01 17:50:00,18:00:00,conditions Fog,Medium ,0,Meal ,motorcycle,1,No ,Metropolitian ,(min) 35,0.6597629405420796,0.3490111908127276,1
26434,0x9257 ,JAPRES07DEL03 ,39,4.6,26.766536,75.837333,26.906536,75.977333,2022-03-14,1900-01-01 19:15:00,19:30:00,conditions Stormy,Jam ,2,Snack ,motorcycle,1,No ,Metropolitian ,(min) 27,-1.0509543593545096,2.5570087158105825,1
26442,0x68c9 ,JAPRES11DEL03 ,20,4.6,26.90294,75.793007,27.04294,75.933007,2022-03-14,1900-01-01 21:30:00,21:40:00,conditions Sunny,Jam ,0,Snack ,motorcycle,1,No ,Metropolitian ,(min) 17,1.4094395861031863,1.561355674649905,1
26449,0x93e3 ,JAPRES11DEL03 ,22,4.7,26.90294,75.793007,27.04294,75.933007,2022-03-20,1900-01-01 21:20:00,21:35:00,conditions Stormy,Jam ,1,Snack ,scooter,0,No ,Metropolitian ,(min) 22,1.4094395861031863,1.561355674649905,1
26455,0x183e ,JAPRES16DEL02 ,32,4.8,26.849596,75.800512,26.979596,75.930512,2022-03-31,1900-01-01 22:30:00,22:35:00,conditions Cloudy,Low ,1,Meal ,motorcycle,1,No ,Metropolitian ,(min) 27,0.2668690303931534,1.5053128479182734,1
26461,0x77c ,JAPRES12DEL03 ,20,4.7,26.902908,75.792934,26.992908,75.882934,2022-03-25,1900-01-01 23:40:00,23:45:00,conditions Windy,Low ,1,Snack ,scooter,1,No ,Urban ,(min) 15,0.506984893578471,0.4366132045412023,1
26482,0x5bc3 ,JAPRES01DEL03 ,23,4.6,26.90519,75.810753,26.99519,75.900753,2022-03-31,1900-01-01 22:50:00,23:00:00,conditions Sunny,Low ,1,Drinks ,motorcycle,0,No ,Metropolitian ,(min) 28,0.5481465822645567,0.8368645590607084,1
26487,0x4a47 ,JAPRES20DEL03 ,34,3.9,26.956431,75.776649,27.046431,75.866649,2022-04-02,1900-01-01 17:40:00,17:50:00,conditions Sandstorms,Medium ,2,Snack ,scooter,0,No ,Metropolitian ,(min) 34,1.4724086725198955,0.07081864208772518,1
26539,0xbe47 ,JAPRES05DEL02 ,33,4.9,26.905287,75.794592,26.985287,75.874592,2022-03-31,1900-01-01 21:35:00,21:50:00,conditions Fog,Jam ,1,Meal ,motorcycle,2,No ,Urban ,(min) 49,0.36952072641083983,0.24923474338157375,1
26566,0xac97 ,JAPRES08DEL02 ,27,4.9,26.910262,75.783013,27.040262,75.913013,2022-03-02,1900-01-01 18:40:00,18:45:00,conditions Windy,Medium ,1,Meal ,scooter,1,No ,Metropolitian ,(min) 21,1.361135027688894,1.1122493509355067,1
26586,0x47fe ,JAPRES06DEL02 ,34,4.8,26.911927,75.797282,26.991927,75.877282,2022-03-29,1900-01-01 22:50:00,22:55:00,conditions Sandstorms,Low ,1,Meal ,motorcycle,0,No ,Urban ,(min) 23,0.4892900572064246,0.3096576707991024,1
26631,0x7f38 ,JAPRES09DEL03 ,39,4.7,26.911378,75.789034,27.001378,75.879034,2022-03-12,1900-01-01 18:15:00,18:30:00,conditions Cloudy,Medium ,0,Snack ,motorcycle,1,No ,Urban ,(min) 44,0.6597629405420796,0.3490111908127276,1
26672,0x93ee ,JAPRES09DEL02 ,36,4.8,26.911378,75.789034,27.041378,75.919034,2022-03-20,1900-01-01 23:40:00,23:50:00,conditions Fog,Low ,0,Meal ,motorcycle,2,No ,Metropolitian ,(min) 42,1.3812649332865208,1.247493382899108,1
26684,0x87e9 ,JAPRES19DEL03 ,29,4,26.913726,75.75282,27.003726,75.842821,2022-03-14,1900-01-01 20:35:00,20:40:00,conditions Cloudy,Jam ,2,Meal ,scooter,1,No ,Urban ,(min) 37,0.7021151075161998,-0.4644071997381175,1
26696,0xb192 ,JAPRES02DEL01 ,28,5,26.914142,75.805704,27.024142,75.915704,2022-03-10,1900-01-01 17:10:00,17:25:00,conditions Fog,Medium ,0,Meal ,motorcycle,1,No ,Metropolitian ,(min) 41,1.0703697246129535,1.1726947404081,1
26709,0x366b ,JAPRES16DEL03 ,33,4.7,26.849596,75.800512,26.989596,75.940512,2022-03-06,1900-01-01 17:55:00,18:00:00,conditions Cloudy,Medium ,0,Meal ,motorcycle,1,Yes ,Metropolitian ,(min) 48,0.4472445285792156,1.729933395940028,1
26715,0x8a12 ,JAPRES05DEL01 ,28,2.5,26.905287,75.794592,27.015287,75.904592,2022-03-14,1900-01-01 22:25:00,22:40:00,conditions Sunny,Low ,2,Snack ,scooter,1,Yes ,Urban ,(min) 43,0.9106472209691546,0.9230963874461994,1
26747,0x7767 ,JAPRES20DEL01 ,23,4.6,26.956431,75.776649,27.066431,75.886649,2022-03-27,1900-01-01 17:55:00,18:00:00,conditions Cloudy,Medium ,0,Meal ,motorcycle,1,No ,Urban ,(min) 39,1.833159668892148,0.5200597381312345,1
26790,0x9599 ,JAPRES02DEL01 ,28,4.7,26.914142,75.805704,27.024142,75.915704,2022-03-27,1900-01-01 23:20:00,23:35:00,conditions Stormy,Low ,2,Drinks ,motorcycle,0,No ,Urban ,(min) 11,1.0703697246129535,1.1726947404081,1
26809,0x6198 ,JAPRES18DEL01 ,NaN ,NaN ,26.913987,75.752891,27.023987,75.862891,2022-03-25,1900-01-01 18:55:00,19:00:00,conditions Fog,Medium ,1,Drinks ,scooter,0,No ,Metropolitian ,(min) 34,1.0675739043910788,-0.01359375985859596,1
26837,0x6759 ,JAPRES03DEL02 ,24,4.9,26.913483,75.803139,27.043483,75.933139,2022-03-02,1900-01-01 23:15:00,23:20:00,conditions Stormy,Low ,1,Meal ,scooter,1,No ,Metropolitian ,(min) 15,1.4192339756546348,1.5643206658836466,1
26869,0x6549 ,JAPRES08DEL01 ,32,4.3,26.910262,75.783013,27.020262,75.893013,2022-03-04,1900-01-01 21:35:00,21:50:00,conditions Sunny,Jam ,0,Drinks ,motorcycle,0,No ,Urban ,(min) 31,1.0003840313167056,0.6630082548919974,1
26878,0x9aae ,JAPRES18DEL03 ,22,4.7,26.913987,75.752891,27.003987,75.842891,2022-03-23,1900-01-01 22:35:00,22:40:00,conditions Windy,Low ,2,Meal ,scooter,0,No ,Metropolitian ,(min) 11,0.7068229080188262,-0.4628348559021053,1
26894,0x9930 ,JAPRES17DEL03 ,26,4.5,26.892312,75.806896,27.032312,75.946896,2022-03-10,1900-01-01 18:30:00,18:40:00,conditions Sandstorms,Medium ,2,Snack ,motorcycle,1,No ,Urban ,(min) 21,1.2177365066309918,1.8733311537969768,1
26918,0x5016 ,JAPRES15DEL01 ,31,4.4,26.891191,75.802083,26.961191,75.872083,2022-03-10,1900-01-01 20:15:00,20:25:00,conditions Cloudy,Jam ,2,Drinks ,scooter,1,No ,Metropolitian ,(min) 48,-0.06511207401838427,0.1928774478828674,1
26939,0x5a4d ,JAPRES01DEL02 ,35,5,26.90519,75.810753,26.98519,75.890753,2022-03-16,1900-01-01 20:10:00,20:15:00,conditions Sandstorms,Jam ,0,Buffet ,motorcycle,0,No ,NaN ,(min) 36,0.3677710840784304,0.6122440110392731,1
26956,0x66af ,JAPRES02DEL03 ,25,4.7,26.914142,75.805704,27.004142,75.895704,2022-03-14,1900-01-01 22:35:00,22:45:00,conditions Fog,Low ,1,Meal ,scooter,1,No ,Metropolitian ,(min) 29,0.709618728240765,0.7234536443645907,1
26960,0x2ee9 ,JAPRES02DEL03 ,39,4.6,26.914142,75.805704,27.004142,75.895704,2022-03-06,1900-01-01 23:15:00,23:20:00,conditions Stormy,Low ,2,Drinks ,scooter,0,No ,Metropolitian ,(min) 26,0.709618728240765,0.7234536443645907,1
26964,0x96ab ,JAPRES20DEL02 ,28,4.8,26.956431,75.776649,27.086431,75.906649,2022-03-29,1900-01-01 19:15:00,19:30:00,conditions Windy,Jam ,1,Meal ,scooter,1,No ,Metropolitian ,(min) 26,2.1939106652643368,0.9693008341744247,1
26982,0xad12 ,JAPRES03DEL01 ,36,4.9,26.913483,75.803139,27.023483,75.913139,2022-03-16,1900-01-01 21:45:00,21:50:00,conditions Cloudy,Jam ,0,Buffet ,motorcycle,1,No ,Urban ,(min) 53,1.0584829792824462,1.1150795698404563,1
27033,0x3b06 ,JAPRES15DEL02 ,24,2.7,26.891191,75.802083,27.021191,75.932083,2022-03-25,1900-01-01 22:20:00,22:25:00,conditions Sunny,Low ,2,Meal ,scooter,1,No ,Metropolitian ,(min) 31,1.0171409150982453,1.5406007360127572,1
27055,0x55a1 ,JAPRES11DEL03 ,32,4.6,26.90294,75.793007,27.04294,75.933007,2022-03-08,1900-01-01 17:25:00,17:35:00,conditions Windy,Medium ,2,Buffet ,scooter,0,No ,Metropolitian ,(min) 25,1.4094395861031863,1.561355674649905,1
27059,0x93bd ,JAPRES20DEL03 ,35,4.9,26.956431,75.776649,27.096431,75.916649,2022-03-23,1900-01-01 19:25:00,19:30:00,conditions Cloudy,Jam ,0,Buffet ,motorcycle,2,No ,Metropolitian ,(min) 50,2.3742861634503987,1.1939213821961794,1
27061,0x108f ,JAPRES11DEL01 ,NaN ,NaN ,26.90294,75.793007,26.97294,75.863007,2022-03-06,1900-01-01 17:45:00,18:00:00,conditions Sunny,Medium ,1,Drinks ,motorcycle,0,No ,Metropolitian ,(min) 15,0.1468110988004946,-0.010988161501739343,1
27082,0x5e83 ,JAPRES13DEL02 ,34,4.7,26.846156,75.8023,26.976156,75.9323,2022-03-29,1900-01-01 22:10:00,22:15:00,conditions Windy,Low ,0,Drinks ,motorcycle,0,No ,Metropolitian ,(min) 21,0.20481985901711364,1.5454750019046501,1
27088,0xb8e9 ,JAPRES17DEL01 ,24,4.7,26.892312,75.806896,26.962312,75.876896,2022-03-04,1900-01-01 20:35:00,20:45:00,conditions Stormy,Jam ,1,Snack ,scooter,1,No ,Urban ,(min) 24,-0.04489198067169995,0.3009873176456517,1
27090,0x686e ,JAPRES08DEL01 ,30,4.7,26.910262,75.783013,27.020262,75.893013,2022-04-02,1900-01-01 22:30:00,22:35:00,conditions Sandstorms,Low ,1,Drinks ,scooter,1,No ,Metropolitian ,(min) 27,1.0003840313167056,0.6630082548919974,1
27113,0xa014 ,JAPRES06DEL02 ,24,5,26.911927,75.797282,26.991927,75.877282,2022-03-23,1900-01-01 20:30:00,20:35:00,conditions Windy,Jam ,2,Meal ,scooter,1,No ,Metropolitian ,(min) 26,0.4892900572064246,0.3096576707991024,1
27125,0x48f7 ,JAPRES04DEL02 ,26,4.9,26.902328,75.794257,26.982328,75.874257,2022-03-27,1900-01-01 22:30:00,22:40:00,conditions Sandstorms,Low ,1,Meal ,motorcycle,0,No ,Metropolitian ,(min) 10,0.31614761649756257,0.24170995502269477,1
27154,0x8f96 ,JAPRES14DEL01 ,24,4.9,26.88842,75.800689,26.99842,75.910689,2022-03-04,1900-01-01 23:40:00,23:55:00,conditions Fog,Low ,2,Snack ,scooter,1,No ,Metropolitian ,(min) 27,0.6064078681786396,1.060047535575243,1
27172,0x7500 ,JAPRES12DEL02 ,36,4.5,26.902908,75.792934,27.032908,75.922934,2022-04-06,1900-01-01 21:45:00,21:50:00,conditions Stormy,Jam ,1,Meal ,scooter,2,No ,Urban ,(min) 34,1.228486886322848,1.3350953966275827,1
